id,text,length,author
1080,"Also the high density you talk about, most Australians don't want to live in a dog-box apartment and nor should we. If other countries overpopulate, that is their problem to deal with and not send their excess here. ",39,InfinityAndBeyond
1081,And high density leads to high crime unless there is strict enforcement of civil behaviour like in Singapore. Australian's will not want to give up what they see as civil liberties to be like Singapore.,35,InfinityAndBeyond
1082,"Housing is the greatest hurdle for most Australians, and is caused by the high population growth from high migration, placing so much demand for the houses in Sydney and Melbourne that are within commuting distance of the CBD. ",39,InfinityAndBeyond
1083,I am happy to wait until election night and crack open a few bottles in front of the flat screen. Should be an epic night with a landslide to the Libs.,31,InfinityAndBeyond
1084,He cant go on recycling Gillard's failed policies. He is fixated on wedding bells and borrowing money to throw at schools for purposes they haven't even thought of yet.  ,31,InfinityAndBeyond
1085,"Correction. I hold Australia in a high regard. I hold a low regard for those who want to change it into a cross between Sweden and Moscow, and run by the UN.",32,InfinityAndBeyond
1086,But the records got adjusted in 1999 to rewrite history. All the hot years like in the 1930's got cooler by nearly a degree. Easy to beat a doctored record.,30,InfinityAndBeyond
1087,"Wont necessarily start in England, but if it got to England there would be no stopping it, and with the number of Brits jumping on planes, it would be all over the globe in a week or two.",38,InfinityAndBeyond
1088,"What about a casting call for a family that is financially struggling, where the father works incredibly long hours and regrettably hardly sees his kids, just so they can make ends meet and pay the bills?",36,InfinityAndBeyond
1089,"And here is a man who says India should be able to increase its emissions because it is a developing nation, but then says they shouldn't be allowed to have any coal because of climate change. Huh???  ",39,InfinityAndBeyond
1090,"It is a cost while you are working and while you are retired. To offset that, the income taxes would need to be reduced, pensions increased, and super taxes reduced. ",31,InfinityAndBeyond
1091,"Most don't fail the test because they throw all their ID papers overboard and can't be ID'ed of verified and as it can't be proven they are not refugees, they are accepted. It is the benefit of the doubt.",39,InfinityAndBeyond
1092,"But the vast majority of Australians support the policy, and referring to them as rednecks polarises the issue nicely. Do you really think you can win them over by calling them rednecks?",32,InfinityAndBeyond
1093,"And productivity increases are causing higher unemployment than the official figures. Take the bank example, most who have lost their job are not eligible for the file so they don't register.  ",33,InfinityAndBeyond
1094,"Bunluk called it a statement. Cant you follow threads, or are your biases such that you forgive the errors of anyone that agrees with your views? So is it incapable, or overridden by bias?",34,InfinityAndBeyond
1095,State premiers and chief ministers have cancelled a special meeting to discuss tax reform until the Turnbull government gives them some idea of what they should be talking about ,30,InfinityAndBeyond
1096,"Common sense is not taught in academia-land. But lefties tend to believe anything a scientist or computer produces without question, no matter if it is credible or not. Why the blind faith and lack of questioning?",36,InfinityAndBeyond
